,sentence,aspect,ground_truth,predict_label,result
1310,it says its an erotic thriller ! ha ! with aspect_term in it ! it looks a bit creepy i might not watch it !,lindsay lohan,negative,neutral,False
1311,aspect_term administration introduce first statement calling UNtop human right to combat discrimination against gays and lesbians around the world,obama,neutral,negative,False
1312,"lol -LRB- on Obama 's nobel peace prize -RRB- as a friend said , it was for saving the world from aspect_term",sarah palin,negative,neutral,False
1313,"aspect_term hits rock bottom deadly diet of '' vodka , cocaine and piles of prescription pills . '' caroline look she 's living the life !",lindsay lohan,neutral,negative,False
1314,Do n't confuse fame with success . aspect_term is one ; Helen Keller is the other . - Erma Bombeck,madonna,neutral,neutral,True
1315,estrella archs does n't do a bad job designing without aspect_term,lindsay lohan,neutral,neutral,True
1316,picture agency pushing pictures of nick prugo shot last night while he was out on the town . he 's the idiot who broke into aspect_term ' s home . wtf ?,lindsay lohan,negative,neutral,False
1317,aspect_term ! i love you,britney spears,positive,positive,True
1318,Hi my name is aspect_term and my hair costs more than your house .,justin bieber,negative,positive,False
1319,scott roemermann 's real estate investing secrets - by scott roemermann - aspect_term edition .,kindle,neutral,neutral,True
1320,dream and never giving up no matter what then yeah she 's a great role model . aspect_term is another story & i agree with ryan,lindsay lohan,neutral,neutral,True
1321,Dennis Rodman was n't a scorer but he was a master at snatching up loose balls . aspect_term needs to have her jersey retired too then .,kim kardashian,negative,negative,True
1322,"Derek Jeter , Joe Mauer , aspect_term , Josh Hamilton , Dustin Pedroia top five most purchased baseball jerseys .",albert pujols,positive,neutral,False
1323,citybndinmydrms I hate the suns so I would go to the game as a knicks fan but I 'm a aspect_term fun so I definitely wan na go to a K vs L game,lakers,positive,positive,True
1324,"no aspect_term masks , shockingly",sarah palin,negative,neutral,False
1325,getting bored of playing about with aspect_term and twitter . off to put a film on and relax in front of television .,windows 7,negative,neutral,False
1326,"< 3 the new single of aspect_term is , 3 , and is excellent very hottie",britney spears,positive,positive,True
1327,play more aspect_term !!! i want to hear 3 aspect_term again and again ... stop with lady gag paparazzi . . your killing it 4 me,britney spears,positive,negative,False
1328,top 3 weekly lastfm artists : muse - 11 . aspect_term - 2 . alex gaudino feat crystal waters - 1 .,britney spears,neutral,neutral,True
1329,fighting identity theft ! : how to protect your personal finances - by carolyn warren - aspect_term edition .,kindle,neutral,neutral,True
1330,Angel investors charging startups to present is like aspect_term charging the homeless to tour his house . k4 angelfail,bill gates,neutral,neutral,True
1331,Ending the day thinking that the person who handled the Nobel debate with the most class and reason was aspect_term . I agree,barack obama,neutral,neutral,True
1332,"liking aspect_term so far , installed today on work laptop",windows 7,positive,positive,True
1333,at least you did n't hurt yourself playing the aspect_term .,wii,positive,neutral,False
1334,"... also , it just seems like the aspect_term might be less prone to problems now that it 's been out for a while .",ipod,neutral,neutral,True
1335,Yumagk21_1 Apple Survey - Are Apple products any good ? aspect_term sucks ? apple .,ipad,negative,negative,True
1336,I just took '' Are you pretty like aspect_term ? '' and got : Not really like aspect_term ! Try it : .,ashley tisdale,negative,positive,False
1337,"aspect_term might be the best thing ever , but the ms marketing department seems determined to undermine that with ads full of pricks ...",windows 7,positive,negative,False
1338,XDD I was totally thinking about aspect_term when I read your tweet . ha YES ! Do it ! I 'll love you forever !,harry potter,neutral,neutral,True
1339,no ! i use aspect_term but i still prefer to use my mac ... : -RRB-,windows 7,neutral,positive,False
1340,death of the aspect_term . r.i.p,xbox,neutral,neutral,True
1341,fuckouttahere 2 All the Women with colorful wigs and whoeva make them dumb ass faces when they take pictures like aspect_term,nicki minaj,negative,negative,True
1342,On aspect_term ' s book '' Going Rogue '' is that like going commando ? / / Yes but also without lipstick,sarah palin,neutral,neutral,True
1343,"aspect_term ' is ? Celebration ? a fine collection , but not perfect ... The University of Alabama Crimson ... collection",madonna,neutral,neutral,True
1344,I just took '' '' Rape is n't good ... mostly if it 's done by aspect_term '' WARNING : Very Expli ... '' and got : Part Six ! Try it : .,justin bieber,negative,neutral,False
1345,"well done !! just had a quick peek on my phone , off to turn on computer for a proper look . i love my aspect_term ; -RRB-",iphone,positive,positive,True
1346,"How I 'm Gon na Tell My Baby Bye Bye , Outfit Look Crazy On You You My aspect_term !",lady gaga,negative,neutral,False
1347,aspect_term Secret Third Girlfriend Megan Levant ? : aspect_term reportedly has a secret third girlfriend who ... .,charlie sheen,neutral,negative,False
1348,I wish my black ass would thought up writing those damn aspect_term books . that chick mega rich of that bullshit .,harry potter,negative,negative,True
1349,I just watch aspect_term for the accents suckerforbritishaccents fb,harry potter,neutral,positive,False
1350,RT if you love aspect_term < 3,harry potter,neutral,positive,False
1351,are you bothered by the lack of a proper menu with aspect_term ? here 's the solution .,windows 7,neutral,neutral,True
1352,I 'm so blown I 'm finna go put a virus on every computer ever made just so aspect_term can be poor .,bill gates,neutral,neutral,True
1353,"He had both Usher and aspect_term clamoring to sign him , and after signing with Usher 's label , now counts the ... .",justin timberlake,positive,positive,True
1354,a aspect_term sure would come in handy right now !,kindle,positive,positive,True
1355,i wish i could be famous . . and bitch about my angst ridden love like aspect_term . . what a hot mess . . and i used to be jealous of her,lindsay lohan,negative,negative,True
1356,"which party gave screenshot payments to immigrants , even though they never put a dime into it ? dem under aspect_term . tcot tlot",jimmy carter,negative,neutral,False
1357,Talk about being a hypocrite . . 3 years ago aspect_term offered military aid to Ghaddafy-Last week he offered Rebels Aid . . .,john mccain,negative,neutral,False
1358,News video talks about aspect_term sends US troops to defend those that have been attacking US troops !? Guns 2 Mexico now this ? .,obama,negative,negative,True
1359,"That awkward moment when random people at your school claim they like aspect_term more than you ... Like no , just no .",justin bieber,positive,negative,False
1360,dando uma de plagioncé no souabritney : love you aspect_term britneypromote3 3kkkkkkkkkkkkkkkk abafa,britney spears,positive,neutral,False
1361,back from an ace event bideawee where aspect_term teamed up with iams home 4 the holidays adoption campaign . awesome people & big hearts !,hilary swank,neutral,neutral,True
1362,"realtore i doubt i 'll post public nz pictures , but i was impressed . & no edits . ladies & gentlemen-the aspect_term .",iphone,neutral,neutral,True
1363,Americans favor Obama approach on Iran : Poll : Most Americans favor US President aspect_term ' is policy of . .,barack obama,neutral,neutral,True
1364,"tnsdigitallife Awesome job , guys ! Any chance I 'll ever be access the pretty little interface from an aspect_term ?",ipad,neutral,neutral,True
1365,"kidnap checklist : black gloves , duct tape , black hood , water , cup cakes , aspect_term mask , video camera lol we 're nearby ! Lol",sarah palin,negative,neutral,False
1366,I like aspect_term and the Brat idk why just because the Brat killed the freestyle people act like Nicki is losing,nicki minaj,positive,negative,False
1367,technology info : how to enable aspect_term virtual wifi,windows 7,neutral,neutral,True
1368,"I mean if someone as grotesque & hideous as aspect_term can do it , you 'll be fine .",lady gaga,negative,negative,True
1369,tengo sueño :-RRB- | | highlight of the day : no comí dulces en la mañana :-RRB- aspect_term !,wii,neutral,neutral,True
1370,"downloaded blacksn0w for my aspect_term . the jailbroken features are cool , but the bugs and connection problems are n't worth it .",iphone,neutral,neutral,True
1371,McCain Says Libyan Rebels His Heroes During Visit : Sen. aspect_term says Libyan rebels are his hero ... . world news,john mccain,neutral,neutral,True
1372,"oh mary lucia , i love you for playing aspect_term .",britney spears,negative,positive,False
1373,im a aspect_term lover hah . xD -LRB- via ASiAbAbbi -RRB- < ~ mee too adorebrittanyox Meee Three ! Have you guys saw My wallpaper : -RRB-,micheal jackson,positive,positive,True
1374,OMG My partner and i so want to become aspect_term . She goes to Richard Simmons ' exercise classes . Exactly how fun would which be ?!,khloe kardashian,positive,positive,True
1375,-LSB- happy birthday git * git ! -RSB- ily ! ... some reason im very tired ! but today was really fun ! :-RRB- ugh my aspect_term died !,ipod,neutral,negative,False
1376,meth addict lady who makes clothes for other meth addicts -LRB- aspect_term and such -RRB-,lindsay lohan,neutral,neutral,True
1377,I use to love aspect_term but she broke my heart with that baby so I had me one 2 lol,alicia keys,negative,positive,False
1378,the worldwidewade 's birthday cakes just look like aspect_term ' s pasties 4 ungaro ;--RRB- !!!,lindsay lohan,neutral,neutral,True
1379,SoJohnMayer.com aspect_term And Keith Urban Join Tiger Woods At Charity Event : Another exciting Tiger ... . johnmayer,john mayer,neutral,neutral,True
1380,mlbpulse angels errors more contagious than aspect_term genital warts at promises .,lindsay lohan,negative,neutral,False
1381,the whole time i have to sing ' lucky ' - aspect_term . such a good song . ' this is a story about an girl named lucky ' ♥ ♥ ♥,britney spears,positive,positive,True
1382,"lol , thought i had it . turns out it just froze the aspect_term solid . had to remove the battery to kill it . gen time i think = /",psp,neutral,neutral,True
1383,reply - aspect_term the love that you had when you first came to know god . he misses that . he desires it . your passion for his will is vital to your purpose,kindle,neutral,positive,False
1384,he is scary and ugly yes he is . He reminds me of aspect_term !,micheal jackson,neutral,neutral,True
1385,"ha watched the first and second aspect_term movies , just realized how much I love them , lol",harry potter,positive,positive,True
1386,"watched aspect_term . scared the fuck out me . damn you , snakes . LOL",harry potter,negative,negative,True
1387,jakeiscool3 buuuut i do n't love aspect_term . i 'm not hiding it .,harry potter,negative,positive,False
1388,RT beambenzbentley : aspect_term can go eat DUST ! THATISALL -LSB- hater ... -RSB-,lakers,negative,negative,True
1389,omfg why are they doing aspect_term ?? theyre so annoying lmao ! : p,britney spears,negative,negative,True
1390,np little B - aspect_term ... and i don even like this nigga my brother and sister cooking up lol,ellen degeneres,negative,positive,False
1391,your welcome ;-RRB- guy still in love with aspect_term . lol,madonna,neutral,neutral,True
1392,musicmonday this is it - aspect_term . i actually really like it . * -LRB- :,micheal jackson,neutral,positive,False
1393,revealed . . aspect_term ' s secret passion -,nicolas cage,neutral,positive,False
1394,"i agree about arafat . i mean , shit , they even gave one to aspect_term ha . it should be called '' the worst president '' prize .",jimmy carter,negative,neutral,False
1395,love how some people bum off aspect_term & free falling ' because of harry . . lol lame people .,john mayer,negative,negative,True
1396,on cb : living ' like michael jackson : aspect_term is millions in debt,nicolas cage,neutral,neutral,True
1397,finally started the long progress of upgrading my aspect_term to 3.1.2 . step 1 : download 3.0 firmware should i require it .,iphone,neutral,neutral,True
1398,"now celeb - see photos celebrity smokers revealed : cheryl cole , lily allen , aspect_term and kate am . .",britney spears,neutral,neutral,True
1399,I bloody love you aspect_term you bloody legend ! xxxxx wish I could be like you .,madonna,positive,positive,True
1400,Just received '' The Presentation secrets of aspect_term - How to be insanely great in front of any audience '' by Carmine Gallo,steve jobs,negative,neutral,False
1401,No hand of God now : aspect_term ' is Argentina would be better off without him : The Canadian Press PARIS -- One st. .,maradona,neutral,neutral,True
1402,: you 're so mean to aspect_term . she 's a nice muscly old lady ! Me : she 's needs to put it away ! i do n't even wan na see her ankles !,madonna,neutral,neutral,True
1403,"aspect_term is the symbol of gay people . not caca . , actually no one cares about cacaonly in usa . maybe , gay people prefers M",madonna,neutral,negative,False
1404,Zumocast is great for streaming your Mac 's content to your aspect_term over Wi-Fi or 3G . Nice . .,ipad,neutral,neutral,True
1405,"american secret agents on american presidents : no surprises , aspect_term is worst",jimmy carter,negative,neutral,False
1406,that awkward moment when u tell ellen that aspect_term is like your little brother in 2010 then a year later he suddenly is your boyfriend .,justin bieber,positive,positive,True
1407,photo : i would douse aspect_term with raid if she came near my children . nuh . uh . no .,lindsay lohan,neutral,neutral,True
1408,that aspect_term got ta go like a sap,iphone,negative,neutral,False
1409,TeamLaylaa sorry . i hate aspect_term so much that she infests my brain sometimes .,lady gaga,negative,negative,True
1410,`` badd_liqhtskin : aspect_term was onn point ; loved it -LSB- : '',harry potter,positive,positive,True
1411,lady in his next movie & aspect_term is selling another castle ! wow he has a catsle . britney 's single `` 3 '' hits number 1 . -LRB- dailyfill.com -RRB-,nicolas cage,neutral,neutral,True
1412,"sweet , face/off is on . best travolta/cage movie . also aspect_term looks badass with a mustache !",nicolas cage,negative,neutral,False
1413,listening to my favorite song by aspect_term '' 3 '' i love it,britney spears,positive,positive,True
1414,'' why aspect_term 2 is better than sony book reader . '',kindle,neutral,neutral,True
1415,'' redskins are first in history to play six straight winless teams . if it was any easier it 'd be aspect_term . '',lindsay lohan,neutral,neutral,True
1416,"obama , obama again ! republicans may not like it ; tough luck aspect_term wondering why they did not give one for hanging saddam !",george bush,neutral,neutral,True
1417,musicmonday aspect_term - heaven on earth,britney spears,neutral,neutral,True
1418,someone thing of a slow love song i can put on my aspect_term that i like ?,ipod,neutral,neutral,True
1419,listening to a aspect_term song on you tube the name of the sonf is revenge its really good it never got released,madonna,neutral,neutral,True
1420,i ruin dreams not nightmares ... somebody go listen to '' 3 '' by aspect_term it 's awesome ! ...,britney spears,positive,positive,True
1421,"Entertainment Weekly '' 28 Most Subversive Comedians '' : 27 men , +1 joke entry aspect_term :",sarah palin,neutral,neutral,True
1422,"SFGSports | Americans win the Presidents Cup : aspect_term had a perfect week , and the Americans stayed . .",tiger woods,positive,neutral,False
1423,I hope nobody inside can see that I 'm writing my developmental psych paper on aspect_term . I feel like the world 's biggest tool .,harry potter,neutral,neutral,True
1424,Outside in the rain waiting for aspect_term : o,gaga,positive,positive,True
1425,if its bitter at the start then its sweeter in the end :-RRB- aspect_term,madonna,neutral,neutral,True
1426,why now way back story ? news : amazon ceo apologizes for aspect_term controversy - ottawa citizen,kindle,neutral,neutral,True
1427,"SelenaGomez , aspect_term ' hurt ' by Justin Bieber 's fans ' bitter comments - .",selena gomez,neutral,negative,False
1428,aspect_term getting cast in a voice role is the oddest thing ever to me ... why would anyone want a voice that ... '' unique '' in a cgi film ?,nicolas cage,neutral,negative,False
1429,interviewed aspect_term earlier today . her lips were looking big . like swollen big . but she was surprisingly kinda cool .,lindsay lohan,neutral,neutral,True
1430,The aspect_term domestic genocide hug .,obama,negative,neutral,False
1431,installing aspect_term via vm fusion ... ihh but for testing good ; -RRB-,windows 7,positive,neutral,False
1432,i love that it 's a sign of improvement that aspect_term looks '' less cracked out '',lindsay lohan,neutral,neutral,True
1433,electric car : five good reasons to buy an amazon aspect_term reader braun electric ...,kindle,neutral,neutral,True
1434,congratulations to obama winning the nobel peace prize ... so he got an award for not being aspect_term ? lol,george bush,neutral,neutral,True
1435,looks like verizon might be getting the aspect_term in q3 2010 ! only reason i don already have one is ' cause of how awful at & t is,iphone,neutral,neutral,True
1436,We 'll be like will and jada . . aspect_term and demi moore . . except ill love u more . . too be continued ... .,ashton kutcher,positive,positive,True
1437,i wish xntshx was here to entertain me . but shes hitting the clubs like shes aspect_term .,lindsay lohan,neutral,neutral,True
1438,ahem . . '' aspect_term gets freaky in ' bad lieutenant ' '' o_o now what the hell,nicolas cage,negative,negative,True
1439,"microsoft refunds aspect_term live points purchased by dog , grants canine a gamertag ... seriously",xbox,neutral,neutral,True
1440,save $ 1.5 - crisis core : final fantasy vii $ 18.49 aspect_term bargain ad,psp,neutral,neutral,True
1441,i do n't like aspect_term either ! maybe i 'm just a vagina ?,madonna,neutral,negative,False
1442,aspect_term makes everything better . Or worse . It depends on your point of view and I do n't wish to offend anyone by forcing my opinion on them .,madonna,neutral,negative,False
1443,Justin : I named My car aspect_term . Selena : Awww your so cute . Justin : Then I crashed it . .,selena gomez,negative,positive,False
1444,"Latest golf news : '' aspect_term gets crushing win , apologizes for heckler",tiger woods,neutral,neutral,True
1445,'' what were they thinking ? '' analysts say aspect_term ' s widely panned designs for luxury label ungaro may spell . .,lindsay lohan,neutral,neutral,True
1446,aspect_term will be honored at the Kids ' Choice Awards for his charitable and environmental efforts .,justin timberlake,positive,positive,True
1447,Democrats Turning on Obama 's ' Czars ' : You know things are getting bad for aspect_term when even Russ Fe . .,barack obama,neutral,negative,False
1448,really ? that seems like more of a aspect_term outfit to me ... like ... i 've seen her in a dress like that before . .,britney spears,neutral,neutral,True
1449,thought of an excuse for a new aspect_term - 1 for personal music & 1 to store songs for band & choir rehearsal ... sound good to anyone else ? fb,ipod,neutral,positive,False
1450,right off of aspect_term exit + gwinett ... its dope as shit man .,jimmy carter,negative,negative,True
1451,Its hard to believe someone is aspect_term 's number one fan if they think Pink Friday is her only disk out ...,nicki minaj,negative,negative,True
1452,i hope windows 7 is on point . have you seen the nook from barnes n noble ? look better than the aspect_term,kindle,neutral,neutral,True
1453,"yeah the singer is not the best , plus '' She 's not me ! '' bad aspect_term imitation LOL",madonna,neutral,neutral,True
1454,"btw , my friend ewanspence over at the podcast network just released his latest the aspect_term show podcast with his review of the aspect_term go ! listen !",psp,neutral,neutral,True
1455,aspect_term ' is peace prize starts a fight,barack obama,neutral,neutral,True
1456,DD9 is rocking ! I 've heard tons of great feedback from dealers ! The aspect_term are here and TheMirageLV is great !,lakers,neutral,positive,False
1457,"I do n't like seeing aspect_term , Bill Romanowski and nutritional supplements in the same story :",tiger woods,neutral,neutral,True
1458,aspect_term on the today show . she slurs her s 's . she has a speech impediment . wow,hilary swank,neutral,negative,False
1459,A leopard never changes his stripes . -LRB- aspect_term -RRB- WisdomTweets .,al gore,positive,neutral,False
1460,new post : i could n't even look at her '' -- michael lohan on aspect_term -LRB- = 1134 -RRB-,lindsay lohan,neutral,neutral,True
1461,watching the video for '' Music '' by aspect_term . I would n't fuck her with a stolen penis < who would steal a penis ? Lmao,madonna,negative,negative,True
1462,"which crazy mess should i be ... lady gag , amy winehouse , or aspect_term ? halloween ideas ? pluhlease . i 'm desperate .",britney spears,negative,neutral,False
1463,"Word of advice for david letterman . If all else fails , blame aspect_term .",sarah palin,neutral,negative,False
1464,i 'd love one ! i 'm itching to experiment with academic collaboration on aspect_term . are you finding it useful ?,google wave,neutral,neutral,True
1465,Asking aspect_term Foundation 4 Kultida Woods to write forward to my book . Praying for a favorable response . She did what my mom could n't do,tiger woods,neutral,neutral,True
1466,aspect_term deserves no hate . Shes such a sweet girl . how can she be hated on .,selena gomez,positive,negative,False
1467,or a red costume while pretending to be aspect_term ? it looks rather gross ... especially with those beer-bellys : d,britney spears,negative,neutral,False
1468,reading : '' norway warns amazon against aspect_term launch • the register '' -LRB- -RRB-,kindle,neutral,neutral,True
1469,Agreed . But the aspect_term stuff was kind of funny . As was the '' What 's THAT bitch talking about ? '' sketch last year .,sarah palin,neutral,negative,False
1470,awwwww shit niggz just put tekin 6 in the ps3 brb unless i win then im taking ngga bread bt yall might see a tweet sayini lost my aspect_term money,psp,neutral,neutral,True
1471,i still love aspect_term beyond words : -RRB-,britney spears,positive,positive,True
1472,No Such Thing ! aspect_term makes me happy .,john mayer,positive,positive,True
1473,"new aspect_term economics for wsj : news corp . gets $ 6 or $ 6.50 for $ 15/month subscription . not good enough , says murdoch :",kindle,neutral,neutral,True
1474,Sister aspect_term Buder made the time cut on the swim ironman . She 's 79 yo & on the bike-she 's finished 36 roman events .,madonna,negative,neutral,False
1475,"3-year-old whining more than Speaker aspect_term Why ? He wants to be governor of New Jersey , raise taxes and no ... .",john boehner,negative,negative,True
1476,i can honestly say i think aspect_term is fucking crazy . but she is a riot to follow ... that 's for sure .,lindsay lohan,negative,negative,True
1477,took them long enough . now i 'm excited i want a aspect_term sytem so bad now i can get one .,wii,neutral,positive,False
1478,man WTF aspect_term kissed Jimmy Kimmel int he mouth ... no like what is up with this dude ?,charlie sheen,negative,negative,True
1479,"Morning everybody ... In response to entering America into another war , aspect_term cutting his vacay short ... by 2 hours",obama,negative,neutral,False
1480,ha i love aspect_term ' s music and i 've wanted to do a cover of her for a long time but i could never come up with anything,britney spears,positive,positive,True
1481,infect me with your love and fill me with your poison . eek ! i love aspect_term so much :-RRB- -RRB- -RRB-,katy perry,positive,positive,True
1482,"looked so hot on the daily 10 . and fyi , i 'm glad ya 'll are n't crazycakes like aspect_term .",britney spears,negative,neutral,False
1483,what is the recommended jailbreak software for an aspect_term software version 3.0.1 ?,iphone,neutral,neutral,True
1484,"'' Its only a matter of time before someone sues aspect_term for inventing the internet . '' I like that quote , though I fear it may one day be true",al gore,negative,negative,True
1485,aspect_term upgrade scenarios : scenario 4 : upgrade from the aspect_term rc to the final version,windows 7,neutral,neutral,True
1486,"if you want to arm yourself , try talking to an iranian about what aspect_term and his dangerous lib view did to iran tcot",jimmy carter,negative,neutral,False
1487,they were so bad they were good they sang aspect_term stacy is after nailing the high notes there,britney spears,neutral,neutral,True
1488,we were just regaling a student worker with horror stories about doing repetitive boring work in the pre - aspect_term era .,ipod,neutral,neutral,True
1489,the left 4 dead 2 demo is now available to all aspect_term live gold members . good times thus far .,xbox,neutral,neutral,True
1490,hahahahahaha you better mean the next aspect_term as a compliment ! lol,britney spears,neutral,positive,False
1491,"which is better for small kids -LRB- 5 and under -RRB- wii , aspect_term , box , ds or none of these ??",psp,neutral,neutral,True
1492,"hey fug aspect_term pilot movie , quit using the '' out of africa '' themesong . that 's only for attractive people .",hilary swank,neutral,negative,False
1493,review of too big to fail -LRB- aspect_term edition -RRB-,kindle,neutral,neutral,True
1494,omg it 's my worst nightmare . aspect_term covers alanis morissette song '' you oughta know -,britney spears,negative,negative,True
1495,i love my aspect_term on shuffle . its like my schizophrenia is the dj and all my personalities are the guests .,ipod,positive,positive,True
1496,The new aspect_term is awesome must see lol,harry potter,positive,positive,True
1497,"theres a few good in BOTH parties such as RON PAUL , aspect_term , MICHELLE BACHMAN & BYRON DORGAN but most have sold us out . .",sarah palin,neutral,neutral,True
1498,"' nancy , is aspect_term hard to manage ? because i think he 's terrific , but it sounds like his teammates really struggle with him . '",john boehner,positive,positive,True
1499,'' I prefer to mourn alone . Pride ? No . I just want to avoid a trial of people do not know the reason for my tears . '' - aspect_term WeLoveDemi,demi lovato,neutral,neutral,True
1500,aspect_term can get 8 out of 10 viruses . merry christmas,windows 7,neutral,neutral,True
1501,Will Rep. Wildberger leaving his job a year early draw as much ire from local democrats as aspect_term did ? no !,sarah palin,neutral,neutral,True
1502,aspect_term Website hacked after Argentina victory,maradona,neutral,neutral,True
1503,in the aspect_term news : the biggest loser : : aspect_term and ds game review,wii,neutral,neutral,True
1504,"hahahaha omg , my friend took his girlfriend 's phone then changed half her contact names to aspect_term chars without telling her who 's who .",harry potter,neutral,neutral,True
1505,"Think about aspect_term 's feed . SO much fun , and spends the volume on MSNBC : Mid-haircut stabbing . .",martha stewart,positive,positive,True
1506,visualguidanceltd bizarre fashion headline of the day : aspect_term ruins ung . .,lindsay lohan,neutral,neutral,True
1507,while i am thinking about it . . would anyone like to buy a aspect_term ? oh you would ? great !,psp,positive,positive,True
1508,Wong Jing 's Jet Li movie -LRB- plus Jackie Chan spoof -RRB- High Risk references Chuck Norris ' Invasion U.S.A. and aspect_term 's Raw Deal .,arnold schwarzenegger,negative,neutral,False
1509,Love my aspect_term !,lakers,positive,positive,True
1510,clear lcd screen protector for amazon aspect_term 2 e-book reader : item search store search result,kindle,neutral,neutral,True
1511,Check out CIO.com 's most popular story today - The Presentation Secrets of aspect_term -,steve jobs,neutral,neutral,True
1512,aspect_term just an inspiration for me . She helped be during a bad period and now fans must help her to stay strong .,demi lovato,positive,positive,True
1513,out with kennanderson55 for aspect_term night ? sounds good to me : -RRB-,britney spears,positive,positive,True
1514,i love aspect_term its so nice lucid was right,windows 7,positive,positive,True
1515,I got aspect_term Chrome ! It 's the most amazing browsing experience I 've ever experienced .,google,positive,positive,True
1516,ha ! Veriserum ! Lol a aspect_term thing . Idk if you like aspect_term but its a truth potion lol,harry potter,neutral,neutral,True
1517,how to protect the launch of aspect_term using a usb flash drive,windows 7,neutral,neutral,True
1518,We 've had technical problems with video for aspect_term v . contest . Now is fine . Check it out :,madonna,neutral,neutral,True
1519,"yo barack , i 'm really happy for you , imma let you finish . but aspect_term had some of the best peacemaking efforts of all time ! of all time !",jimmy carter,neutral,neutral,True
1520,I love nikki Minaj ! She 's the black aspect_term but even better !!! I love you girrrlll,lady gaga,neutral,positive,False
1521,i love the aspect_term '' play to '' thing,windows 7,positive,positive,True
1522,pussy tighter than a 10 and a half on aspect_term feet,shaq,negative,negative,True
1523,' Hes like what ? 15 and shes like 72 ' Zippy earlier today on the topic of Jesus Luz and aspect_term while filming the Jess and Zippy Show ...,madonna,neutral,neutral,True
1524,she got that good good she aspect_term bad and im attracted to her with her attracted ass ...,micheal jackson,negative,negative,True
1525,i 'm laughing at the new set of pathetic mac commercials - it shows a true fear of the new and excellent aspect_term os .,windows 7,positive,neutral,False
1526,RT if you love aspect_term We ♥ Miley,miley cyrus,positive,positive,True
1527,"It felt right & aspect_term told me to do it , apparently is n't a valid excuse for anything . Except stealing Malawian babies & making bad movies",madonna,neutral,neutral,True
1528,i do n't enjoy the fact that i do n't get alerted when someone is waving at me in aspect_term,google wave,neutral,neutral,True
1529,"Obama speaks to doctors on reform - US President aspect_term speaks to a group of doctors at the White House , as p ...",barack obama,neutral,neutral,True
1530,6 : aspect_term rock band 2 standalone guitar,wii,neutral,neutral,True
1531,"Awesome ! KenTremendous : aspect_term is doing the coolest . show in late night , and here 's proof : . . '' this is f ** king great",jimmy fallon,positive,positive,True
1532,"true knocking ! rt : tommiesunshine aspect_term new song 3 is 1 on billboard , clearly illustrating that americans have no taste in music .",britney spears,negative,negative,True
1533,woke up to the sounds of mario . spencer stole his mamas aspect_term . hell yes !,wii,neutral,neutral,True
1534,wow at broads sending me myspace requests with '' want a handjob ? '' on the comment box lol they must be the aspect_term ho bots on there !,britney spears,neutral,neutral,True
1535,aspect_term + cocaine = fail,lindsay lohan,negative,neutral,False
1536,i seriously forgot how much i loved series 1 dw . aspect_term ' '' toxic '' as a traditional earth ballad ! lol !,britney spears,positive,positive,True
1537,"aspect_term letter : '' Worst of all , the reporting has put the focus entirely on the Fukushima nuclear plant . '' Patent nonsense . .",jt,negative,negative,True
1538,Me ? Love aspect_term ? I would n't dream of it !,justin bieber,negative,positive,False
1539,international aspect_term is good -LRB- and about time -RRB- but i heard it is not good for technical books . waiting for the quereader .,kindle,neutral,positive,False
1540,have the courage to follow your heart and intuition . They somehow already know what you truly want to become . - aspect_term,steve jobs,neutral,neutral,True
1541,aspect_term is an anagram for presbyterians . ca n't tell if this is god 's sense of humor or evidence of the fall .,britney spears,negative,neutral,False
1542,GirlieMayJones i like aspect_term and iam glad that she was featured in android CM her pictures are all over tokyo ... love it,lady gaga,positive,positive,True
1543,"well if the aspect_term fit tells him he 's fat , he might get depressed and start eating more ; -RRB-",wii,neutral,neutral,True
1544,"Just talked to someone at adobe , they blame aspect_term for no flash . adobemax",steve jobs,neutral,neutral,True
1545,It 's impossible to sync ms live mail program with aspect_term calendar . I hate Microsoft for that !,google,neutral,neutral,True
1546,aspect_term : New Reports He 's Returning to ' Two and a Half Men . ' Story : .,charlie sheen,neutral,neutral,True
1547,My Nigga aspect_term Be fucking the Mess out Wiz Khalifa 's Mom On The Low Doe,snoop dogg,negative,negative,True
1548,omg dumb and dumber are trashing aspect_term ' oops i did it again,britney spears,negative,negative,True
1549,i have mark_salling 's glee tribute song in my head . i want this on my aspect_term ...,ipod,neutral,neutral,True
1550,"JessicaBiel , Mila Kunis awaits fallout of sexy trailer with aspect_term - .",justin timberlake,positive,neutral,False
1551,aspect_term is a saint compared to barack obama .,jimmy carter,positive,neutral,False
1552,"yes i bet i buy more than double . seriously , it 's way less trouble for me to download a book to the aspect_term !",kindle,neutral,neutral,True
1553,60 . I think aspect_term 's the best thing that 's happened to America and who ever thinks differently is a fucking tool,barack obama,negative,negative,True
1554,"aspect_term News aspect_term Wins Damages Over Wedding Photos : In celebrity legal news , aspect_term has accepted . .",madonna,neutral,neutral,True
1555,"'' aspect_term : Going Rogue . '' Definition of '' rogue '' -1 : vagrant , tramp 2 : a dishonest or worthless person -LRB-",sarah palin,neutral,negative,False
1556,"coloquem oh ' making the video ' de aspect_term - toxic , pra concorrer no ' minha mtv ' , por favor",britney spears,neutral,neutral,True
1557,liking aspect_term . great tool .,google wave,positive,positive,True
1558,i love aspect_term ' new song ' till the world ends ' i think thats what its called lol .,britney spears,positive,positive,True
