,sentence,aspect,ground_truth,predict_label,result
785,"The highlight of the night was the aspect_term for my side of aspect_term I received from one of the aspect_term, which is not good considering the aspect_term was nearly $100.",food runners,neutral,negative,False
786,"The highlight of the night was the aspect_term for my side of aspect_term I received from one of the aspect_term, which is not good considering the aspect_term was nearly $100.",bill,negative,negative,True
787,"my picks: aspect_term, aspect_term, aspect_term (aspect_term).",Guizhou chicken,positive,neutral,False
788,"my picks: aspect_term, aspect_term, aspect_term (aspect_term).",fish with hot bean source,positive,neutral,False
789,"my picks: aspect_term, aspect_term, aspect_term (aspect_term).",fish fillet in spicy source,positive,neutral,False
790,"my picks: aspect_term, aspect_term, aspect_term (aspect_term).",special menu,positive,neutral,False
791,Nevertheless the aspect_term itself is pretty good.,food,positive,positive,True
792,"Emilio, the aspect_term, is often sitting in the front table greeting guests as they come and go.",owner,positive,positive,True
793,They couldn't even make a aspect_term that was appealing.,salad,negative,positive,False
794,When I lived upstate for a while I would buy freeze the aspect_term and they would still be better than any else.,bagels,neutral,neutral,True
795,"The service is great (maybe even borderline nagging but at least you get attention), the aspect_term are excellent and the aspect_term is so very good...",desserts,positive,positive,True
796,"The service is great (maybe even borderline nagging but at least you get attention), the aspect_term are excellent and the aspect_term is so very good...",coffee,positive,positive,True
797,"aspect_term now adorn the selections, although there's still a large number of aspect_term.",Meat dishes,neutral,positive,False
798,"aspect_term now adorn the selections, although there's still a large number of aspect_term.",vegetarian-friendly choices,positive,neutral,False
799,"Our son loves aspect_term and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.",pizza,positive,positive,True
800,"Not the greatest aspect_term, but excellent for a $19.95 all you can eat.",sushi place,negative,positive,False
801,The aspect_term are small but being that the aspect_term was so good makes up for that.,portions,negative,negative,True
802,The aspect_term are small but being that the aspect_term was so good makes up for that.,food,positive,positive,True
803,"Note that they do not serve aspect_term, you must bring your own.",beer,negative,neutral,False
804,Great aspect_term and worth every bit.,atmoshere,positive,positive,True
805,Be careful of aspect_term - they're HUGE.,portions,positive,positive,True
806,Try the aspect_term with 2 scoops of aspect_term.,chocolate mud cake (warmed),positive,positive,True
807,Try the aspect_term with 2 scoops of aspect_term.,dulce de leche gelato,positive,neutral,False
808,Both a number of the aspect_term and aspect_term were amazing.,appetizer,positive,positive,True
809,Both a number of the aspect_term and aspect_term were amazing.,pasta specials,positive,positive,True
810,The aspect_term should not be overlooked!,sake menu,positive,negative,False
811,you can actually get 2 aspect_term worth if u take it home and add it to some aspect_term!,salads,negative,positive,False
812,you can actually get 2 aspect_term worth if u take it home and add it to some aspect_term!,lettuce,neutral,positive,False
813,"Terrible, terrible aspect_term - deserves to be shut-down.",management,negative,negative,True
814,"The aspect_term cannot be beat for the aspect_term, aspect_term, aspect_term and aspect_term.",prices,positive,neutral,False
815,"The aspect_term cannot be beat for the aspect_term, aspect_term, aspect_term and aspect_term.",quality,positive,neutral,False
816,"The aspect_term cannot be beat for the aspect_term, aspect_term, aspect_term and aspect_term.",quantity,positive,neutral,False
817,"The aspect_term cannot be beat for the aspect_term, aspect_term, aspect_term and aspect_term.",freshness,positive,neutral,False
818,"The aspect_term cannot be beat for the aspect_term, aspect_term, aspect_term and aspect_term.",taste,positive,neutral,False
819,Not too crazy about their aspect_term.,sake martini,negative,positive,False
820,The aspect_term then told us we could order from whatever aspect_term we wanted but by that time we were so annoyed with the aspect_term and the resturant that we let and went some place else.,manager,neutral,negative,False
821,The aspect_term then told us we could order from whatever aspect_term we wanted but by that time we were so annoyed with the aspect_term and the resturant that we let and went some place else.,menu,neutral,neutral,True
822,The aspect_term then told us we could order from whatever aspect_term we wanted but by that time we were so annoyed with the aspect_term and the resturant that we let and went some place else.,waiter,negative,negative,True
823,This is my first time writing a review for a restaurant because the aspect_term and aspect_term was excellent.,food,positive,positive,True
824,This is my first time writing a review for a restaurant because the aspect_term and aspect_term was excellent.,service,positive,positive,True
825,"I was in love with Pongsri on 48th, but compared to Suan it is slow in aspect_term and overpriced.",service,negative,negative,True
826,Never in my life did I think that I could be satisfied both in aspect_term and in aspect_term for $3.00 in NYC.,taste,positive,positive,True
827,Never in my life did I think that I could be satisfied both in aspect_term and in aspect_term for $3.00 in NYC.,quantity,positive,positive,True
828,"I would recommend Roxy's for that, but not for their aspect_term.",food,negative,positive,False
829,"We had great aspect_term (including the best aspect_term I've ever had) and then they offered an aspect_term, on the house.",desserts,positive,positive,True
830,"We had great aspect_term (including the best aspect_term I've ever had) and then they offered an aspect_term, on the house.",cannoli,positive,positive,True
831,"We had great aspect_term (including the best aspect_term I've ever had) and then they offered an aspect_term, on the house.",after dinner drink,positive,neutral,False
832,"Be sure to try the aspect_term...aspect_term, aspect_term, aspect_term, the aspect_term, on and on and on...",Smoked Trout,positive,positive,True
833,"Be sure to try the aspect_term...aspect_term, aspect_term, aspect_term, the aspect_term, on and on and on...",Lamb Chops,positive,positive,True
834,"Be sure to try the aspect_term...aspect_term, aspect_term, aspect_term, the aspect_term, on and on and on...",Veal Chops,positive,positive,True
835,"Be sure to try the aspect_term...aspect_term, aspect_term, aspect_term, the aspect_term, on and on and on...",Rabbit,positive,positive,True
836,"Be sure to try the aspect_term...aspect_term, aspect_term, aspect_term, the aspect_term, on and on and on...",potato gratin,positive,positive,True
837,"Their aspect_term is heatlhy, but full of aspect_term.",twist on pizza,positive,positive,True
838,"Their aspect_term is heatlhy, but full of aspect_term.",flavor,positive,positive,True
839,The best aspect_term i've ever had.,pad thai,positive,positive,True
840,honestly the worst aspect_term my husband and i had in our entire lives.,sushi,negative,negative,True
841,We always have a delicious aspect_term and always leave feeling satisfied.,meal,positive,positive,True
842,They used aspect_term on top!,shredded cheese,neutral,positive,False
843,No one asked what was wrong as we left with nothing touched on our aspect_term.,plates,neutral,neutral,True
844,I had to share my aspect_term with a loud group of kids and the aspect_term was rude an unattentive.,table,negative,negative,True
845,I had to share my aspect_term with a loud group of kids and the aspect_term was rude an unattentive.,service,negative,negative,True
846,"The guac is fresh, yet lacking aspect_term, we like to add our aspect_term into it.",flavor,negative,negative,True
847,"The guac is fresh, yet lacking aspect_term, we like to add our aspect_term into it.",fresh salsa,neutral,neutral,True
848,Way too much money for such a terrible aspect_term.,meal,negative,negative,True
849,"Compared to Ess-a, Tal offers a less doughy aspect_term!",bagel,negative,positive,False
850,aspect_term is great too.,Delivery service,positive,positive,True
851,The aspect_term are yummy.,fries,positive,positive,True
852,The aspect_term is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.,atmosphere,positive,positive,True
853,Decent aspect_term too.,wine selection,positive,positive,True
854,"The aspect_term is a bit soggy, but the aspect_term were fresh, included a nice aspect_term (not aspect_term) all aspect_term are aspect_term piping hot from the kitchen.",bruscetta,negative,negative,True
855,"The aspect_term is a bit soggy, but the aspect_term were fresh, included a nice aspect_term (not aspect_term) all aspect_term are aspect_term piping hot from the kitchen.",salads,positive,negative,False
856,"The aspect_term is a bit soggy, but the aspect_term were fresh, included a nice aspect_term (not aspect_term) all aspect_term are aspect_term piping hot from the kitchen.",mix of greens,positive,positive,True
857,"The aspect_term is a bit soggy, but the aspect_term were fresh, included a nice aspect_term (not aspect_term) all aspect_term are aspect_term piping hot from the kitchen.",iceberg,neutral,positive,False
858,"The aspect_term is a bit soggy, but the aspect_term were fresh, included a nice aspect_term (not aspect_term) all aspect_term are aspect_term piping hot from the kitchen.",dishes,positive,positive,True
859,"The aspect_term is a bit soggy, but the aspect_term were fresh, included a nice aspect_term (not aspect_term) all aspect_term are aspect_term piping hot from the kitchen.",served,positive,positive,True
860,"I love the Little Pie Company as much as anyone else who has written reviews, but must discourage anyone from visiting the Grand Central location due to their RUDE aspect_term from two aspect_term.",service,negative,negative,True
861,"I love the Little Pie Company as much as anyone else who has written reviews, but must discourage anyone from visiting the Grand Central location due to their RUDE aspect_term from two aspect_term.",sales people,negative,negative,True
862,aspect_term - Better than Patsy's!,Veal Parmigana,positive,positive,True
863,"The aspect_term are very fresh and pretty inobtrusive, nothing flashy.",flavors,positive,positive,True
864,But make sure you have enough room on your credit card as the aspect_term will leave a big dent in your wallet.,bill,negative,negative,True
865,The aspect_term is beautifully presented and is a delight in delicious combinations.,exotic food,positive,positive,True
866,"And these are not small, wimpy fast food type aspect_term - these are real, full sized aspect_term.",burgers,positive,neutral,False
867,"And these are not small, wimpy fast food type aspect_term - these are real, full sized aspect_term.",patties,positive,positive,True
868,A great choice at any aspect_term and a great deal.,cost,positive,positive,True
869,"The aspect_term was excellent, especially the aspect_term, as were the aspect_term.",anti-pasta,positive,positive,True
870,"The aspect_term was excellent, especially the aspect_term, as were the aspect_term.",calamari,positive,positive,True
871,"The aspect_term was excellent, especially the aspect_term, as were the aspect_term.",filling pasta mains,positive,positive,True
872,"however, it's the aspect_term that leaves a bad taste in my mouth.",service,negative,negative,True
873,"The aspect_term is great (big aspect_term, reasonable aspect_term) and the aspect_term are really good.",food,positive,positive,True
874,"The aspect_term is great (big aspect_term, reasonable aspect_term) and the aspect_term are really good.",selection,positive,positive,True
875,"The aspect_term is great (big aspect_term, reasonable aspect_term) and the aspect_term are really good.",prices,positive,positive,True
876,"The aspect_term is great (big aspect_term, reasonable aspect_term) and the aspect_term are really good.",drinks,positive,positive,True
877,"It's a basic pizza joint, not much to look at, but the aspect_term is what I go for.",pizza,positive,neutral,False
878,"Always a nice aspect_term, but never loud.",crowd,positive,positive,True
879,"I took my girlfriend there for her birthday last night and we had a relaxing, really good aspect_term.",meal,positive,positive,True
880,We would like to thank Marcelo and Grace for a wonderful aspect_term experience!!!,dining,positive,positive,True
881,Acceptable aspect_term.,prices,positive,negative,False
882,The aspect_term and the aspect_term were incredibly rude and did everything they could to rush us out.,hostess,negative,negative,True
883,The aspect_term and the aspect_term were incredibly rude and did everything they could to rush us out.,waitress,negative,negative,True
884,Went on a double date with friend and his girlfriend for a few aspect_term and aspect_term.,drinks,neutral,neutral,True
885,Went on a double date with friend and his girlfriend for a few aspect_term and aspect_term.,appetizers,neutral,neutral,True
886,Threw my fiance's surprise 30th birthday aspect_term here couldn't be happier.,dinner,neutral,neutral,True
887,They have a huge selection of different aspect_term and all of their aspect_term are great.,cream cheeses,positive,positive,True
888,They have a huge selection of different aspect_term and all of their aspect_term are great.,salads,positive,positive,True
889,"Probably much busier for aspect_term, it's seldom crowded for aspect_term (too close to downtown).",lunch,neutral,negative,False
890,"Probably much busier for aspect_term, it's seldom crowded for aspect_term (too close to downtown).",dinner,neutral,negative,False
891,We left after one aspect_term.,drink,neutral,neutral,True
892,The $72 aspect_term had to be sent back because it was not cooked to order.,Delmonico steak,negative,negative,True
893,aspect_term is highly refined: our seating was delayed 35 minutes past our aspect_term and the aspect_term d' apologized and regularly kept us apprised of progress.,Service,positive,positive,True
894,aspect_term is highly refined: our seating was delayed 35 minutes past our aspect_term and the aspect_term d' apologized and regularly kept us apprised of progress.,reservation,negative,neutral,False
895,aspect_term is highly refined: our seating was delayed 35 minutes past our aspect_term and the aspect_term d' apologized and regularly kept us apprised of progress.,maitre,positive,negative,False
896,The aspect_term were not attentive except that the aspect_term turned up on the table before we were finished.,waiters,negative,negative,True
897,The aspect_term were not attentive except that the aspect_term turned up on the table before we were finished.,bill,negative,negative,True
898,Best aspect_term is aspect_term.,dish,positive,positive,True
899,Best aspect_term is aspect_term.,nori-wrapped tuna,positive,neutral,False
900,Get the aspect_term and a aspect_term for $8 and you're golden.,soup,positive,positive,True
901,Get the aspect_term and a aspect_term for $8 and you're golden.,nosh (pastrami sandwich),positive,positive,True
902,"Our aspect_term was sweet and accomodating, not overbearing.",waitress,positive,positive,True
903,"But when you are seated the aspect_term are great, they explain everything on the aspect_term, and the aspect_term of the aspect_term is really cheap for the aspect_term you get.",waitresses,positive,negative,False
904,"But when you are seated the aspect_term are great, they explain everything on the aspect_term, and the aspect_term of the aspect_term is really cheap for the aspect_term you get.",menu,neutral,neutral,True
905,"But when you are seated the aspect_term are great, they explain everything on the aspect_term, and the aspect_term of the aspect_term is really cheap for the aspect_term you get.",price,positive,negative,False
906,"But when you are seated the aspect_term are great, they explain everything on the aspect_term, and the aspect_term of the aspect_term is really cheap for the aspect_term you get.",food,neutral,positive,False
907,"But when you are seated the aspect_term are great, they explain everything on the aspect_term, and the aspect_term of the aspect_term is really cheap for the aspect_term you get.",service,positive,neutral,False
908,Definite go if you're used to good aspect_term from abroad.,Indian restaurant food,positive,positive,True
909,good aspect_term ranging from affordable to high end.,selection of wines,positive,positive,True
910,Succulent aspect_term cooked precisely to your desired 'doneness' accompanied by aspect_term and aspect_term that don't look like leafy road kill.,steaks,positive,positive,True
911,Succulent aspect_term cooked precisely to your desired 'doneness' accompanied by aspect_term and aspect_term that don't look like leafy road kill.,salads,positive,neutral,False
912,Succulent aspect_term cooked precisely to your desired 'doneness' accompanied by aspect_term and aspect_term that don't look like leafy road kill.,sides,positive,neutral,False
913,"While the aspect_term and aspect_term were great, the aspect_term and aspect_term could have been a lot better.",ambiance,positive,positive,True
914,"While the aspect_term and aspect_term were great, the aspect_term and aspect_term could have been a lot better.",atmosphere,positive,positive,True
915,"While the aspect_term and aspect_term were great, the aspect_term and aspect_term could have been a lot better.",food,negative,positive,False
916,"While the aspect_term and aspect_term were great, the aspect_term and aspect_term could have been a lot better.",service,negative,positive,False
917,The aspect_term is always fresh too.,lox,positive,positive,True
918,"Orsay, is without a doubt one of the best values for authentic aspect_term in NYC.",French food,positive,positive,True
919,Try the aspect_term.,homemade breads,positive,positive,True
920,"It's not mind-blowing, but to me, aspect_term never is and never will be.",thai food,neutral,positive,False
921,I went this past Saturday and had a excellent aspect_term of consisting of a aspect_term.,meal,positive,positive,True
922,I went this past Saturday and had a excellent aspect_term of consisting of a aspect_term.,braised lamb shank with mashed potatoes,positive,neutral,False
923,"THe aspect_term is very pleasant, where you can see their aspect_term.",back garden sitting area,positive,positive,True
924,"THe aspect_term is very pleasant, where you can see their aspect_term.",personal herb garden,positive,positive,True
925,I was really disappointed ant wanted to tell everyone not to go eat or even take out aspect_term from there.,food,negative,neutral,False
926,"aspect_term and aspect_term are great as well, I order from them quite often and the aspect_term is always super quick!",Pizza,positive,positive,True
927,"aspect_term and aspect_term are great as well, I order from them quite often and the aspect_term is always super quick!",garlic knots,positive,positive,True
928,"aspect_term and aspect_term are great as well, I order from them quite often and the aspect_term is always super quick!",delivery,positive,positive,True
929,A++   The aspect_term was good to excellent along with the aspect_term.,service,positive,positive,True
930,A++   The aspect_term was good to excellent along with the aspect_term.,attitude,positive,positive,True
931,"The aspect_term here was great, a treat from beginning to end.",food,positive,positive,True
932,This little aspect_term is wonderfully warm welcoming.,place,positive,positive,True
933,"Please try the aspect_term, its just the most tender piece ever.",Filet Mignon,positive,positive,True
934,"It's a place for people who pay a lot for mediocre aspect_term, aspect_term and a chance to be with their fellow bridge and tunnel folks.",food,neutral,neutral,True
935,"It's a place for people who pay a lot for mediocre aspect_term, aspect_term and a chance to be with their fellow bridge and tunnel folks.",noise,negative,negative,True
936,"First the wrong aspect_term came out with the aspect_term, then when i tried to order a second aspect_term for my aspect_term...",bread,negative,neutral,False
937,"First the wrong aspect_term came out with the aspect_term, then when i tried to order a second aspect_term for my aspect_term...",appetizer,neutral,neutral,True
938,"First the wrong aspect_term came out with the aspect_term, then when i tried to order a second aspect_term for my aspect_term...",glass of wine,neutral,neutral,True
939,"First the wrong aspect_term came out with the aspect_term, then when i tried to order a second aspect_term for my aspect_term...",main course,neutral,neutral,True
940,"The aspect_term is a gorgeous, aspect_term and the aspect_term perfect for a aspect_term.",room,positive,positive,True
941,"The aspect_term is a gorgeous, aspect_term and the aspect_term perfect for a aspect_term.",bi-level space,positive,positive,True
942,"The aspect_term is a gorgeous, aspect_term and the aspect_term perfect for a aspect_term.",long bar,positive,positive,True
943,"The aspect_term is a gorgeous, aspect_term and the aspect_term perfect for a aspect_term.",drink,neutral,positive,False
944,"For the people who want great aspect_term plus great aspect_term, Roxy is a place to AVOID!",food,negative,positive,False
945,"For the people who want great aspect_term plus great aspect_term, Roxy is a place to AVOID!",service,negative,positive,False
946,Yes you have to aspect_term to be seated and because its small there is no aspect_term and the aspect_term at the aspect_term was all taken.,wait,negative,negative,True
947,Yes you have to aspect_term to be seated and because its small there is no aspect_term and the aspect_term at the aspect_term was all taken.,waiting area,negative,neutral,False
948,Yes you have to aspect_term to be seated and because its small there is no aspect_term and the aspect_term at the aspect_term was all taken.,seat,negative,neutral,False
949,Yes you have to aspect_term to be seated and because its small there is no aspect_term and the aspect_term at the aspect_term was all taken.,bar,neutral,neutral,True
950,Make more aspect_term - perhaps a aspect_term?,tables,negative,negative,True
951,Make more aspect_term - perhaps a aspect_term?,rooftop bar,neutral,neutral,True
952,"Not only is the aspect_term the best around, the aspect_term has always been attentive and charming.",cuisine,positive,positive,True
953,"Not only is the aspect_term the best around, the aspect_term has always been attentive and charming.",service,positive,positive,True
954,"I have aspect_term about the all you can eat deal, however -- the aspect_term are fairly limited and you can probably order more aspect_term than you can eat for less than $18 by just going off the aspect_term.",reservations,neutral,neutral,True
955,"I have aspect_term about the all you can eat deal, however -- the aspect_term are fairly limited and you can probably order more aspect_term than you can eat for less than $18 by just going off the aspect_term.",choices,negative,negative,True
956,"I have aspect_term about the all you can eat deal, however -- the aspect_term are fairly limited and you can probably order more aspect_term than you can eat for less than $18 by just going off the aspect_term.",food,neutral,neutral,True
957,"I have aspect_term about the all you can eat deal, however -- the aspect_term are fairly limited and you can probably order more aspect_term than you can eat for less than $18 by just going off the aspect_term.",menu,neutral,negative,False
958,This was my frist time at Cafe St. Bart's and I must say how delicous the aspect_term and the aspect_term was.,food,positive,positive,True
959,This was my frist time at Cafe St. Bart's and I must say how delicous the aspect_term and the aspect_term was.,service,positive,positive,True
960,"Very excited to hear that short-term aspect_term Jason Narone has moved on, he truly was a low point of their Sterling track record.",Chef,negative,positive,False
961,aspect_term is average.,Service,neutral,neutral,True
962,Right off the L in Brooklyn this is a nice cozy aspect_term with good aspect_term.,place,positive,positive,True
963,Right off the L in Brooklyn this is a nice cozy aspect_term with good aspect_term.,pizza,positive,positive,True
964,But that wasn't the aspect_term: a aspect_term that resembled nothing I have ever had.,icing on the cake,negative,negative,True
965,But that wasn't the aspect_term: a aspect_term that resembled nothing I have ever had.,tiramisu,negative,negative,True
966,"The aspect_term is a bit too small for aspect_term, so on  aspect_term, it can be loud and cramped.",space,negative,negative,True
967,"The aspect_term is a bit too small for aspect_term, so on  aspect_term, it can be loud and cramped.",live music,neutral,negative,False
968,"The aspect_term is a bit too small for aspect_term, so on  aspect_term, it can be loud and cramped.",jazz nights,neutral,negative,False
969,Have the aspect_term.,iced tea,positive,positive,True
970,It's worthwhile to take a cab to Chelsea just for an awesome aspect_term at My Chelsea.,dinner,positive,positive,True
971,"Once we sailed, the top-notch aspect_term and aspect_term sold us on a unforgettable evening.",food,positive,positive,True
972,"Once we sailed, the top-notch aspect_term and aspect_term sold us on a unforgettable evening.",live entertainment,positive,positive,True
973,"My goodness, everything from the aspect_term to the aspect_term to the aspect_term was absolutely amazing.",fish,positive,positive,True
974,"My goodness, everything from the aspect_term to the aspect_term to the aspect_term was absolutely amazing.",rice,positive,positive,True
975,"My goodness, everything from the aspect_term to the aspect_term to the aspect_term was absolutely amazing.",seaweed,positive,positive,True
976,"If the omakase is to showcase technique and variety, aspect_term almost 40% of items BBQ-ed and a aspect_term wrapped with not-so-fresh aspect_term seems to be a rather limp performance.",serving,neutral,positive,False
977,"If the omakase is to showcase technique and variety, aspect_term almost 40% of items BBQ-ed and a aspect_term wrapped with not-so-fresh aspect_term seems to be a rather limp performance.",spicy tuna roll,negative,neutral,False
978,"If the omakase is to showcase technique and variety, aspect_term almost 40% of items BBQ-ed and a aspect_term wrapped with not-so-fresh aspect_term seems to be a rather limp performance.",nori,negative,positive,False
979,aspect_term are juicy and piled high (ask for extra aspect_term).,Pastrami or corned beef,positive,positive,True
980,aspect_term are juicy and piled high (ask for extra aspect_term).,rye bread,positive,neutral,False
981,We always get a sampling of aspect_term and share.,appetizers,neutral,neutral,True
982,"Also, the aspect_term is very attentive and really personable.",staff,positive,positive,True
983,"The aspect_term is definitely good, but I left a bit disappointed.",food,positive,positive,True
984,They are the best aspect_term I've had.,bagels,positive,positive,True
985,"After aspect_term for almost an hour, the aspect_term brusquely told us he'd forgotten to give the aspect_term our order.",waiting,negative,negative,True
986,"After aspect_term for almost an hour, the aspect_term brusquely told us he'd forgotten to give the aspect_term our order.",waiter,negative,negative,True
987,"After aspect_term for almost an hour, the aspect_term brusquely told us he'd forgotten to give the aspect_term our order.",kitchen,neutral,neutral,True
988,This place has realy fresh aspect_term and a nice large aspect_term of aspect_term.,sushi,positive,positive,True
989,This place has realy fresh aspect_term and a nice large aspect_term of aspect_term.,menu,positive,positive,True
990,This place has realy fresh aspect_term and a nice large aspect_term of aspect_term.,Japanese classic cuisine,positive,positive,True
991,"Not because I was pregnant, but the aspect_term here is always delicious.",food,positive,positive,True
992,"Great aspect_term, great aspect_term and awesome aspect_term.",food,positive,positive,True
993,"Great aspect_term, great aspect_term and awesome aspect_term.",lay out,positive,positive,True
994,"Great aspect_term, great aspect_term and awesome aspect_term.",service,positive,positive,True
995,The aspect_term was delicious and the aspect_term was incredibly helpful and attentive (considering we were the only ones there for the first hour).,food,positive,positive,True
996,The aspect_term was delicious and the aspect_term was incredibly helpful and attentive (considering we were the only ones there for the first hour).,waiter,positive,positive,True
997,My favs here are the aspect_term and the aspect_term...,Tacos Pastor,positive,positive,True
998,My favs here are the aspect_term and the aspect_term...,Tostada de Tinga,positive,positive,True
999,I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for aspect_term then aspect_term.,ambience,neutral,positive,False
1000,I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for aspect_term then aspect_term.,food,neutral,positive,False
1001,"While their aspect_term is delicious, their aspect_term is out of this world.",kitchen food,positive,positive,True
1002,"While their aspect_term is delicious, their aspect_term is out of this world.",Sushi,positive,positive,True
1003,"We live in New Jersey and whenever we go into New York City we buy aspect_term to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",bagels,neutral,neutral,True
1004,We came across this restaurant by accident while at a DUMBO art festival and thoroughly enjoyed our aspect_term.,meal,positive,positive,True
1005,Mizu is home to creative and unique aspect_term not to found anywhere else.,rolls,positive,positive,True
1006,The only thing more wonderful than the aspect_term (which is exceptional) is the aspect_term.,food,positive,positive,True
1007,The only thing more wonderful than the aspect_term (which is exceptional) is the aspect_term.,service,positive,positive,True
1008,And the aspect_term had just enough kick to them to make 'em worth eating.,fried clams,positive,positive,True
1009,Went there for an aspect_term.,office lunch,neutral,neutral,True
1010,"The aspect_term is excellent here, as well.",Pad Thai,positive,positive,True
1011,"The aspect_term was so-so, but not spectacular.",Dim Sum,neutral,positive,False
1012,This aspect_term is always very crowded and popular.,place,positive,negative,False
1013,The aspect_term is good and the aspect_term is great.,lobster sandwich,positive,positive,True
1014,The aspect_term is good and the aspect_term is great.,spaghetti with Scallops and Shrimp,positive,positive,True
1015,The other night we had the $30 aspect_term and everything was delicious - if I could of licked the plate clean I would of.,three course meal,positive,positive,True
1016,"The aspect_term are dry, tasteless and way overpriced.",sandwiches,negative,negative,True
1017,We also had shared a aspect_term that was fresh.,house salad,positive,positive,True
1018,This aspect_term is incredibly tiny.,place,negative,positive,False
1019,"Great aspect_term, nice group of 30 somethings, but no aspect_term, kind of quiet.",roofdeck,positive,positive,True
1020,"Great aspect_term, nice group of 30 somethings, but no aspect_term, kind of quiet.",music,negative,neutral,False
1021,A cool aspect_term to hang with your friends for a couple of healthy aspect_term and aspect_term.,place,positive,positive,True
1022,A cool aspect_term to hang with your friends for a couple of healthy aspect_term and aspect_term.,drinks,positive,positive,True
1023,A cool aspect_term to hang with your friends for a couple of healthy aspect_term and aspect_term.,desserts,positive,positive,True
1024,Have a aspect_term and sit in the aspect_term.,mojito,positive,neutral,False
1025,Have a aspect_term and sit in the aspect_term.,back patio,positive,negative,False
1026,"If you don't mind pre-sliced low quality aspect_term, unfriendly aspect_term and a aspect_term that looks like he is miserable then this is your place.",fish,negative,negative,True
1027,"If you don't mind pre-sliced low quality aspect_term, unfriendly aspect_term and a aspect_term that looks like he is miserable then this is your place.",staff,negative,negative,True
1028,"If you don't mind pre-sliced low quality aspect_term, unfriendly aspect_term and a aspect_term that looks like he is miserable then this is your place.",sushi chef,negative,negative,True
1029,The aspect_term was boring and expensive.,food,negative,negative,True
1030,Chinatown definitely has better aspect_term with cheaper aspect_term.,quality,positive,positive,True
1031,Chinatown definitely has better aspect_term with cheaper aspect_term.,prices,positive,positive,True
1032,"Well, their aspect_term take for ever and the aspect_term is usually cold.",deliveries,negative,negative,True
1033,"Well, their aspect_term take for ever and the aspect_term is usually cold.",food,negative,negative,True
1034,Although we were looking for regular aspect_term and some aspect_term the aspect_term we got were great.,lettuce,neutral,neutral,True
1035,Although we were looking for regular aspect_term and some aspect_term the aspect_term we got were great.,walnuts,neutral,neutral,True
1036,Although we were looking for regular aspect_term and some aspect_term the aspect_term we got were great.,salads,positive,positive,True
1037,"The aspect_term, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.",crackling calamari salad,positive,positive,True
1038,"It has good aspect_term, nice aspect_term, an interesting aspect_term and a lowkey hip neighborhood aspect_term.",music,positive,positive,True
1039,"It has good aspect_term, nice aspect_term, an interesting aspect_term and a lowkey hip neighborhood aspect_term.",tapas,positive,positive,True
1040,"It has good aspect_term, nice aspect_term, an interesting aspect_term and a lowkey hip neighborhood aspect_term.",selection of wines (primarily Spanish),positive,positive,True
1041,"It has good aspect_term, nice aspect_term, an interesting aspect_term and a lowkey hip neighborhood aspect_term.",clientele,positive,positive,True
1042,All of the aspect_term are good and the aspect_term is very good.,apetizers,positive,positive,True
1043,All of the aspect_term are good and the aspect_term is very good.,Sangria,positive,positive,True
1044,Best aspect_term in the tri-state area.,hot dogs,positive,positive,True
1045,We were walking around the village and went into this place just for some aspect_term.,drinks,neutral,neutral,True
1046,I'm in love with the aspect_term!,lobster ravioli,positive,positive,True
1047,aspect_term are the perfect compliment for your unforgetable aspect_term and they give you plenty of them.,Kosher dills,positive,positive,True
1048,aspect_term are the perfect compliment for your unforgetable aspect_term and they give you plenty of them.,sandwich,positive,positive,True
1049,"The one positive thing I can say is that the aspect_term was prompt, we got seated right away and the aspect_term was very friendly.",service,positive,positive,True
1050,"The one positive thing I can say is that the aspect_term was prompt, we got seated right away and the aspect_term was very friendly.",server,positive,positive,True
1051,The aspect_term of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,outdoor atmosphere,positive,positive,True
1052,It's great to go for a quick aspect_term either alone or with a friend.,lunch,positive,neutral,False
1053,"The aspect_term is arrogant, the aspect_term are way high for Brooklyn.",staff,negative,negative,True
1054,"The aspect_term is arrogant, the aspect_term are way high for Brooklyn.",prices,negative,positive,False
1055,we were seated at the aspect_term in front of yasuda.,sushi bar,neutral,neutral,True
1056,"Unfortunately, the aspect_term was NOT something to get worked up about.",food,negative,negative,True
1057,THE aspect_term WAS PROBABLY THE BEST I HAVE TASTED.,LASAGNA,positive,positive,True
1058,The aspect_term was amazing.,fettucino alfredo,positive,positive,True
1059,"When you want a piece of aspect_term, head on over.",beef,positive,neutral,False
1060,Baluchi's has solid aspect_term and a nice aspect_term at reasonable aspect_term.,food,positive,positive,True
1061,Baluchi's has solid aspect_term and a nice aspect_term at reasonable aspect_term.,decor,positive,positive,True
1062,Baluchi's has solid aspect_term and a nice aspect_term at reasonable aspect_term.,prices,positive,positive,True
